
ríj. | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:ríj. | G_LANG:CZ
řij. | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:řij. | G_LANG:CZ
list. | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:list. | G_LANG:CZ
pros. | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:pros. | G_LANG:CZ

siječanj | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:siječanj | G_LANG:HR
veljača | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:veljača | G_LANG:HR
ožujak | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:ožujak | G_LANG:HR
travanj | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:travanj | G_LANG:HR
svibanj | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:svibanj | G_LANG:HR
lipanj | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:lipanj | G_LANG:HR
srpanj | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:srpanj | G_LANG:HR
kolovoz | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:kolovoz | G_LANG:HR
rujan | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:rujan | G_LANG:HR
listopad | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:listopad | G_LANG:HR
studeni | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:studeni | G_LANG:HR
prosinac | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:prosinac | G_LANG:HR

Siječanj | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:Siječanj | G_LANG:HR
Veljača | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:Veljača | G_LANG:HR
Ožujak | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:Ožujak | G_LANG:HR
Travanj | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:Travanj | G_LANG:HR
Svibanj | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:Svibanj | G_LANG:HR
Lipanj | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:Lipanj | G_LANG:HR
Srpanj | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:Srpanj | G_LANG:HR
Kolovoz | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:Kolovoz | G_LANG:HR
Rujan | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:Rujan | G_LANG:HR
Listopad | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:Listopad | G_LANG:HR
Studeni | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:Studeni | G_LANG:HR
Prosinac | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:Prosinac | G_LANG:HR

sijeĉnja | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:sijeĉnja | G_LANG:HR
veljaĉe | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:veljaĉe | G_LANG:HR
oţujka | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:oţujka | G_LANG:HR
travnja | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:travnja | G_LANG:HR
svibnja | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:svibnja | G_LANG:HR
lipnja | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:lipnja | G_LANG:HR
srpnja | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:srpnja | G_LANG:HR
kolovoza | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:kolovoza | G_LANG:HR
rujna | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:rujna | G_LANG:HR
listopada | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:listopada | G_LANG:HR
studenog | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:studenog | G_LANG:HR
prosinca | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:prosinca | G_LANG:HR

Sijeĉnja | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:Sijeĉnja | G_LANG:HR
Veljaĉe | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:Veljaĉe | G_LANG:HR
Oţujka | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:Oţujka | G_LANG:HR
Travnja | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:Travnja | G_LANG:HR
Svibnja | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:Svibnja | G_LANG:HR
Lipnja | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:Lipnja | G_LANG:HR
Srpnja | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:Srpnja | G_LANG:HR
Kolovoza | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:Kolovoza | G_LANG:HR
Rujna | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:Rujna | G_LANG:HR
Listopada | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:Listopada | G_LANG:HR
Studenog | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:Studenog | G_LANG:HR
Prosinca | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:Prosinca | G_LANG:HR

sijec. | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:sijec. | G_LANG:HR
velj. | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:velj. | G_LANG:HR
ozuj. | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:ozuj. | G_LANG:HR
trav. | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:trav. | G_LANG:HR
svib. | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:svib. | G_LANG:HR
lip. | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:lip. | G_LANG:HR
srp. | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:srp. | G_LANG:HR
kol. | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:kol. | G_LANG:HR
ruj. | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:ruj. | G_LANG:HR
list. | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:list. | G_LANG:HR
stud. | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:stud. | G_LANG:HR
pros. | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:pros. | G_LANG:HR


sausis | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:sausis | G_LANG:LT
vasaris | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:vasaris | G_LANG:LT
kovas | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:kovas | G_LANG:LT
balandis | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:balandis | G_LANG:LT
gegužė | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:gegužė | G_LANG:LT
birželis | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:birželis | G_LANG:LT
liepa | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:liepa | G_LANG:LT
rugpjūtis | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:rugpjūtis | G_LANG:LT
rugsėjis | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:rugsėjis | G_LANG:LT
spalis | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:spalis | G_LANG:LT
lapkritis | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:lapkritis | G_LANG:LT
gruodis | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:gruodis | G_LANG:LT

Sausis | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:Sausis | G_LANG:LT
Vasaris | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:Vasaris | G_LANG:LT
Kovas | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:Kovas | G_LANG:LT
Balandis | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:Balandis | G_LANG:LT
Gegužė | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:Gegužė | G_LANG:LT
Birželis | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:Birželis | G_LANG:LT
Liepa | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:Liepa | G_LANG:LT
Rugpjūtis | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:Rugpjūtis | G_LANG:LT
Rugsėjis | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:Rugsėjis | G_LANG:LT
Spalis | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:Spalis | G_LANG:LT
Lapkritis | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:Lapkritis | G_LANG:LT
Gruodis | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:Gruodis | G_LANG:LT

sausio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:sausio | G_LANG:LT
vasario | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:vasario | G_LANG:LT
kovo | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:kovo | G_LANG:LT
balandžio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:balandžio | G_LANG:LT
gegužės | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:gegužės | G_LANG:LT
birželio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:birželio | G_LANG:LT
liepos | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:liepos | G_LANG:LT
rugpjūčio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:rugpjūčio | G_LANG:LT
rugsėjo | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:rugsėjo | G_LANG:LT
spalio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:spalio | G_LANG:LT
lapkričio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:lapkričio | G_LANG:LT
gruodžio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:gruodžio | G_LANG:LT

Sausio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:Sausio | G_LANG:LT
Vasario | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:Vasario | G_LANG:LT
Kovo | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:Kovo | G_LANG:LT
Balandžio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:Balandžio | G_LANG:LT
Gegužės | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:Gegužės | G_LANG:LT
Birželio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:Birželio | G_LANG:LT
Liepos | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:Liepos | G_LANG:LT
Rugpjūčio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:Rugpjūčio | G_LANG:LT
Rugsėjo | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:Rugsėjo | G_LANG:LT
Spalio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:Spalio | G_LANG:LT
Lapkričio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:Lapkričio | G_LANG:LT
Gruodžio | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:Gruodžio | G_LANG:LT

Saus. | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:Saus. | G_LANG:LT
vas. | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:vas. | G_LANG:LT
bal. | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:bal. | G_LANG:LT
geg. | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:geg. | G_LANG:LT
rugp. | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:rugp. | G_LANG:LT
rugs. | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:rugs. | G_LANG:LT
lapkr. | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:lapkr. | G_LANG:LT
gr. | GTYPE:gaz_month | GSUBTYPE:gaz_month_special | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:gr. | G_LANG:LT

janvāris | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:janvāris | G_LANG:LV
februāris | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:februāris | G_LANG:LV
marts | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:marts | G_LANG:LV
aprīlis | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:aprīlis | G_LANG:LV
maijs | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:maijs | G_LANG:LV
jūnijs | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:jūnijs | G_LANG:LV
jūlijs | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:jūlijs | G_LANG:LV
augusts | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:augusts | G_LANG:LV
septembris | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:septembris | G_LANG:LV
oktobris | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:oktobris | G_LANG:LV
novembris | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:novembris | G_LANG:LV
decembris | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:decembris | G_LANG:LV

Janvāris | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:Janvāris | G_LANG:LV
Februāris | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:Februāris | G_LANG:LV
Marts | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:Marts | G_LANG:LV
Aprīlis | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:Aprīlis | G_LANG:LV
Maijs | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:Maijs | G_LANG:LV
Jūnijs | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:Jūnijs | G_LANG:LV
Jūlijs | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:Jūlijs | G_LANG:LV
Augusts | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:Augusts | G_LANG:LV
Septembris | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:Septembris | G_LANG:LV
Oktobris | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:Oktobris | G_LANG:LV
Novembris | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:Novembris | G_LANG:LV
Decembris | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:Decembris | G_LANG:LV

jan. | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:jan. | G_LANG:LV
feb. | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:feb. | G_LANG:LV
apr. | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:apr. | G_LANG:LV
aug. | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:aug. | G_LANG:LV
sept. | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:sept. | G_LANG:LV
okt. | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:okt. | G_LANG:LV
nov. | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:nov. | G_LANG:LV
dec. | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:dec. | G_LANG:LV

január | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:január | G_LANG:HU
február | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:február | G_LANG:HU
március | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:március | G_LANG:HU
április | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:április | G_LANG:HU
május | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:május | G_LANG:HU
június | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:június | G_LANG:HU
július | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:július | G_LANG:HU
augusztus | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:augusztus | G_LANG:HU
szeptember | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:szeptember | G_LANG:HU
október | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:október | G_LANG:HU
november | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:november | G_LANG:HU
december | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:december | G_LANG:HU

Január | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:Január | G_LANG:HU
Február | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:Február | G_LANG:HU
Március | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:Március | G_LANG:HU
Április | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:Április | G_LANG:HU
Május | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:Május | G_LANG:HU
Június | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:Június | G_LANG:HU
Július | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:Július | G_LANG:HU
Augusztus | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:Augusztus | G_LANG:HU
Szeptember | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:Szeptember | G_LANG:HU
Október | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:Október | G_LANG:HU
November | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:November | G_LANG:HU
December | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:December | G_LANG:HU

jan. | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:jan. | G_LANG:HU
feb. | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:feb. | G_LANG:HU
márc. | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:márc. | G_LANG:HU
ápr. | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:ápr. | G_LANG:HU
máj. | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:máj. | G_LANG:HU
jun. | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:jun. | G_LANG:HU
jul. | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:jul. | G_LANG:HU
aug. | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:aug. | G_LANG:HU
szept. | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:szept. | G_LANG:HU
okt. | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:okt. | G_LANG:HU
nov. | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:nov. | G_LANG:HU
dec. | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:dec. | G_LANG:HU

jaanuar | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:jaanuar | G_LANG:EE
veebruar | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:veebruar | G_LANG:EE
märts | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:märts | G_LANG:EE
aprill | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:aprill | G_LANG:EE
mai | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:mai | G_LANG:EE
juuni | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:juuni | G_LANG:EE
juuli | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:juuli | G_LANG:EE
august | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:august | G_LANG:EE
september | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:september | G_LANG:EE
oktoober | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:oktoober | G_LANG:EE
november | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:november | G_LANG:EE
detsember | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:detsember | G_LANG:EE
	
Jaanuar | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:Jaanuar | G_LANG:EE
Veebruar | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:Veebruar | G_LANG:EE
Märts | GTYPE:gaz_month | G_LEMMA:March | G_NUM_BASE:03 | SURFACE:Märts | G_LANG:EE
Aprill | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:Aprill | G_LANG:EE
Mai | GTYPE:gaz_month | G_LEMMA:May | G_NUM_BASE:05 | SURFACE:Mai | G_LANG:EE
Juuni | GTYPE:gaz_month | G_LEMMA:June | G_NUM_BASE:06 | SURFACE:Juuni | G_LANG:EE
Juuli | GTYPE:gaz_month | G_LEMMA:July | G_NUM_BASE:07 | SURFACE:Juuli | G_LANG:EE
August | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:August | G_LANG:EE
September | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:September | G_LANG:EE
Oktoober | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:Oktoober | G_LANG:EE
November | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:November | G_LANG:EE
Detsember | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:Detsember | G_LANG:EE	
	
jaan. | GTYPE:gaz_month | G_LEMMA:January | G_NUM_BASE:01 | SURFACE:jaan. | G_LANG:EE
veebr. | GTYPE:gaz_month | G_LEMMA:February | G_NUM_BASE:02 | SURFACE:veebr. | G_LANG:EE
apr. | GTYPE:gaz_month | G_LEMMA:April | G_NUM_BASE:04 | SURFACE:apr. | G_LANG:EE
aug. | GTYPE:gaz_month | G_LEMMA:August | G_NUM_BASE:08 | SURFACE:aug. | G_LANG:EE
sept. | GTYPE:gaz_month | G_LEMMA:September | G_NUM_BASE:09 | SURFACE:sept. | G_LANG:EE
okt. | GTYPE:gaz_month | G_LEMMA:October | G_NUM_BASE:10 | SURFACE:okt. | G_LANG:EE
nov. | GTYPE:gaz_month | G_LEMMA:November | G_NUM_BASE:11 | SURFACE:nov. | G_LANG:EE
dets. | GTYPE:gaz_month | G_LEMMA:December | G_NUM_BASE:12 | SURFACE:dets. | G_LANG:EE	
	
czerwca | GTYPE:gaz_month | G_LEMMA:czerwiec | G_NUM_BASE:06 | SURFACE:czerwca | G_LANG:PL
czerwiec | GTYPE:gaz_month | G_LEMMA:czerwiec | G_NUM_BASE:06 | SURFACE:czerwiec | G_LANG:PL
grudnia | GTYPE:gaz_month | G_LEMMA:grudzień | G_NUM_BASE:12 | SURFACE:grudnia | G_LANG:PL
grudzień | GTYPE:gaz_month | G_LEMMA:grudzień | G_NUM_BASE:12 | SURFACE:grudzień | G_LANG:PL
kwiecień | GTYPE:gaz_month | G_LEMMA:kwiecień | G_NUM_BASE:04 | SURFACE:kwiecień | G_LANG:PL
